Initiative_key,Initiative_name,Start_date,End_date,Coverage_percentage
2709,Malaria Awareness Campaign,2019-06-16,2015-06-20,70.42
2710,Malaria Testing and Treatment Program,2022-05-13,2020-01-03,52.51
2711,Bed Net Distribution Program,2019-10-23,2018-04-17,53.53
2712,Indoor Residual Spraying Campaign,2016-04-22,2018-06-06,64.09
2713,Bed Net Distribution Program,2018-01-25,2016-03-06,53.9
2714,Indoor Residual Spraying Campaign,2019-01-24,2018-02-12,58.05
2715,Community Health Worker Training,2019-03-27,2023-03-04,63.62
2716,Indoor Residual Spraying Campaign,2022-03-14,2018-06-18,86.75
2717,Malaria Testing and Treatment Program,2017-03-18,2019-03-22,83.39
2718,Malaria Testing and Treatment Program,2018-10-16,2017-11-21,80.01
2719,Malaria Awareness Campaign,2023-08-03,2019-11-03,91.76
2720,Bed Net Distribution Program,2018-07-04,2018-10-06,83.37
2721,Community Health Worker Training,2015-04-04,2018-10-14,63.93
2722,Bed Net Distribution Program,2015-02-03,2023-11-02,59.08
2723,Bed Net Distribution Program,2019-12-09,2018-08-30,71.58
2724,Malaria Awareness Campaign,2018-07-27,2015-07-20,82.99
2725,Malaria Testing and Treatment Program,2016-03-17,2023-12-06,69.7
2726,Bed Net Distribution Program,2015-06-18,2019-11-29,82.2
2727,Bed Net Distribution Program,2021-09-09,2022-10-31,61.79
2728,Bed Net Distribution Program,2018-11-22,2017-10-07,77.75
2729,Malaria Testing and Treatment Program,2016-10-28,2021-12-04,58.25
2730,Community Health Worker Training,2023-10-02,2021-10-19,53.1
2731,Bed Net Distribution Program,2023-05-31,2020-12-29,63.21
2732,Indoor Residual Spraying Campaign,2015-08-19,2017-04-06,93.2
2733,Bed Net Distribution Program,2019-03-05,2018-05-08,76.39
2734,Malaria Testing and Treatment Program,2019-02-16,2021-01-23,94.14
2735,Bed Net Distribution Program,2016-02-08,2015-10-19,53.59
2736,Indoor Residual Spraying Campaign,2021-04-12,2020-06-12,88.26
2737,Community Health Worker Training,2018-04-11,2020-09-10,76.25
2738,Bed Net Distribution Program,2023-05-29,2017-07-29,82.38
2739,Malaria Awareness Campaign,2016-06-20,2022-12-16,74.19
2740,Malaria Testing and Treatment Program,2020-11-24,2018-05-22,51.39
2741,Indoor Residual Spraying Campaign,2018-09-07,2023-01-30,90.78
2742,Indoor Residual Spraying Campaign,2022-07-18,2019-11-15,81.27
2743,Bed Net Distribution Program,2020-02-16,2020-08-03,79.07
2744,Bed Net Distribution Program,2019-11-28,2021-12-29,61.47
2745,Community Health Worker Training,2022-01-07,2023-01-05,57.01
2746,Malaria Awareness Campaign,2021-04-03,2021-01-17,76.78
2747,Malaria Testing and Treatment Program,2015-03-28,2019-07-13,87.8
2748,Bed Net Distribution Program,2023-10-28,2022-03-01,86.81
2749,Malaria Awareness Campaign,2020-08-27,2023-03-19,70.42
2750,Malaria Testing and Treatment Program,2015-10-07,2016-06-26,63.75
2751,Community Health Worker Training,2015-07-12,2015-05-18,73.17
2752,Indoor Residual Spraying Campaign,2021-12-04,2015-04-10,56.05
2753,Malaria Testing and Treatment Program,2017-06-12,2015-01-26,52.19
2754,Bed Net Distribution Program,2018-08-16,2016-04-03,52.28
2755,Malaria Testing and Treatment Program,2016-06-20,2021-12-08,72.12
2756,Malaria Testing and Treatment Program,2020-10-21,2020-02-13,60.82
2757,Community Health Worker Training,2022-07-25,2019-10-08,90.65
2758,Malaria Testing and Treatment Program,2022-05-29,2015-12-24,65.74
2759,Malaria Awareness Campaign,2020-08-13,2019-03-25,59.3
2760,Indoor Residual Spraying Campaign,2016-07-07,2015-03-09,67.88
2761,Indoor Residual Spraying Campaign,2019-07-29,2015-07-12,58.3
2762,Malaria Testing and Treatment Program,2017-10-26,2022-12-19,51.1
2763,Malaria Awareness Campaign,2022-08-26,2020-03-12,53.84
2764,Indoor Residual Spraying Campaign,2020-09-05,2022-09-04,69.34
2765,Indoor Residual Spraying Campaign,2016-01-13,2021-11-12,71.86
2766,Indoor Residual Spraying Campaign,2019-06-29,2020-09-23,78.79
2767,Community Health Worker Training,2021-11-18,2015-01-24,94.64
2768,Indoor Residual Spraying Campaign,2015-09-20,2017-05-25,66.34
2769,Malaria Testing and Treatment Program,2023-12-24,2020-02-07,71.94
2770,Malaria Awareness Campaign,2022-02-04,2022-08-02,83.88
2771,Bed Net Distribution Program,2021-03-06,2015-10-31,76.56
2772,Malaria Awareness Campaign,2023-08-17,2022-12-02,59.93
2773,Community Health Worker Training,2016-12-21,2015-02-24,82.24
2774,Bed Net Distribution Program,2019-02-21,2023-06-21,60.75
2775,Indoor Residual Spraying Campaign,2019-05-28,2018-10-03,73.64
2776,Malaria Awareness Campaign,2015-12-01,2018-02-08,85.15
2777,Community Health Worker Training,2015-08-06,2017-07-11,56.94
2778,Bed Net Distribution Program,2022-07-20,2020-02-12,53.38
2779,Bed Net Distribution Program,2015-10-11,2022-08-05,85.83
2780,Malaria Testing and Treatment Program,2021-06-09,2018-04-15,52.58
2781,Malaria Testing and Treatment Program,2023-08-17,2017-01-11,77.26
2782,Malaria Awareness Campaign,2023-07-14,2018-11-17,53.04
2783,Malaria Testing and Treatment Program,2023-06-03,2017-08-23,53.31
2784,Bed Net Distribution Program,2022-01-19,2022-09-01,65.2
2785,Indoor Residual Spraying Campaign,2017-08-01,2015-07-17,53.75
2786,Community Health Worker Training,2015-10-19,2019-04-01,57.48
2787,Malaria Awareness Campaign,2022-01-14,2015-10-06,72.1
2788,Community Health Worker Training,2021-01-24,2017-05-21,92.37
2789,Community Health Worker Training,2020-06-15,2018-04-13,61.84
2790,Malaria Awareness Campaign,2018-08-18,2019-07-23,63.1
2791,Community Health Worker Training,2016-03-03,2023-11-06,67.17
2792,Indoor Residual Spraying Campaign,2021-08-17,2015-10-20,76.26
2793,Malaria Testing and Treatment Program,2022-04-04,2018-09-25,74.1
2794,Community Health Worker Training,2017-03-28,2021-02-09,57.23
2795,Malaria Testing and Treatment Program,2020-11-14,2019-05-16,88.78
2796,Community Health Worker Training,2023-09-03,2023-03-27,55.75
2797,Malaria Testing and Treatment Program,2022-02-20,2018-02-18,85.6
2798,Malaria Awareness Campaign,2016-08-09,2017-09-28,93.29
2799,Malaria Testing and Treatment Program,2015-02-09,2019-02-21,69.33
2800,Bed Net Distribution Program,2023-04-22,2023-12-12,64.33
2801,Indoor Residual Spraying Campaign,2021-09-30,2019-11-27,52.43
2802,Bed Net Distribution Program,2019-07-02,2018-04-19,75.56
2803,Malaria Awareness Campaign,2018-01-01,2022-01-17,71.93
2804,Indoor Residual Spraying Campaign,2018-02-21,2015-12-23,82.26
2805,Community Health Worker Training,2021-10-31,2020-06-23,52.48
2806,Community Health Worker Training,2018-12-09,2015-10-18,92.3
2807,Community Health Worker Training,2020-11-04,2017-01-16,56.58
2808,Malaria Testing and Treatment Program,2015-11-07,2018-11-03,53.23
2809,Malaria Testing and Treatment Program,2023-09-24,2017-10-08,53.93
2810,Bed Net Distribution Program,2023-07-14,2023-10-15,88.42
2811,Indoor Residual Spraying Campaign,2021-04-15,2020-03-15,69.22
2812,Bed Net Distribution Program,2022-01-06,2019-08-28,60.49
2813,Bed Net Distribution Program,2022-01-27,2021-12-23,78.6
2814,Bed Net Distribution Program,2017-09-09,2023-10-31,71.83
2815,Indoor Residual Spraying Campaign,2019-10-23,2022-11-25,85.59
2816,Community Health Worker Training,2016-03-23,2022-09-09,82.44
2817,Indoor Residual Spraying Campaign,2022-06-06,2023-02-07,93.52
2818,Community Health Worker Training,2020-06-14,2018-02-12,60.94
2819,Malaria Awareness Campaign,2023-06-22,2023-11-26,81.41
2820,Indoor Residual Spraying Campaign,2020-12-21,2018-11-05,82.46
2821,Indoor Residual Spraying Campaign,2022-07-28,2022-12-10,57.6
2822,Malaria Awareness Campaign,2022-10-23,2021-04-17,68.32
2823,Malaria Awareness Campaign,2023-10-05,2016-08-20,79.26
2824,Malaria Awareness Campaign,2019-10-10,2020-04-10,71.48
2825,Malaria Awareness Campaign,2017-12-10,2018-02-15,82.32
2826,Malaria Awareness Campaign,2015-07-08,2020-11-27,52.99
2827,Community Health Worker Training,2023-09-25,2019-07-07,94.18
2828,Bed Net Distribution Program,2023-01-01,2018-03-21,88.05
2829,Malaria Testing and Treatment Program,2022-10-08,2020-07-20,93.07
2830,Bed Net Distribution Program,2021-07-20,2023-05-26,70.71
2831,Malaria Testing and Treatment Program,2021-02-28,2015-05-19,91.93
2832,Malaria Awareness Campaign,2018-07-14,2023-03-08,53.26
2833,Bed Net Distribution Program,2016-05-20,2020-10-08,78.65
2834,Malaria Testing and Treatment Program,2021-06-28,2022-09-02,86.75
2835,Indoor Residual Spraying Campaign,2017-07-16,2019-11-04,71.75
2836,Indoor Residual Spraying Campaign,2017-03-01,2015-11-18,61.16
2837,Malaria Awareness Campaign,2020-09-18,2022-04-08,76.48
2838,Malaria Awareness Campaign,2021-01-29,2018-12-24,83.12
2839,Malaria Testing and Treatment Program,2016-12-15,2022-03-10,75.33
2840,Indoor Residual Spraying Campaign,2020-11-25,2017-01-30,50.31
2841,Indoor Residual Spraying Campaign,2019-04-24,2021-01-12,53.44
2842,Community Health Worker Training,2016-06-24,2017-12-04,79.94
2843,Malaria Awareness Campaign,2020-02-01,2021-09-20,71.08
2844,Malaria Awareness Campaign,2021-03-26,2021-03-24,81.25
2845,Malaria Awareness Campaign,2021-05-01,2022-10-12,50.93
2846,Bed Net Distribution Program,2017-01-28,2022-01-28,88.74
2847,Bed Net Distribution Program,2019-04-14,2019-11-05,88.78
2848,Malaria Testing and Treatment Program,2019-05-29,2019-04-10,71.13
2849,Malaria Testing and Treatment Program,2022-07-17,2019-10-23,68.34
2850,Malaria Testing and Treatment Program,2016-06-14,2016-04-01,67.97
2851,Bed Net Distribution Program,2023-04-16,2019-12-08,62.58
2852,Community Health Worker Training,2021-05-26,2017-08-17,94.53
2853,Bed Net Distribution Program,2015-09-25,2020-12-07,78.23
2854,Indoor Residual Spraying Campaign,2018-11-23,2018-07-26,64.97
2855,Bed Net Distribution Program,2019-11-19,2021-04-23,88.81
2856,Community Health Worker Training,2023-12-16,2018-10-10,74.08
2857,Community Health Worker Training,2022-09-14,2015-04-29,93.58
2858,Community Health Worker Training,2021-06-27,2016-01-13,76.24
2859,Malaria Awareness Campaign,2020-11-22,2018-06-05,60.93
2860,Community Health Worker Training,2020-02-15,2020-03-29,53.47
2861,Malaria Awareness Campaign,2016-03-05,2017-05-19,62.28
2862,Malaria Awareness Campaign,2018-11-27,2015-11-11,52.42
2863,Bed Net Distribution Program,2018-09-16,2017-03-05,85.67
2864,Malaria Testing and Treatment Program,2018-03-28,2017-06-24,81.48
2865,Community Health Worker Training,2018-06-22,2017-09-03,88.84
2866,Indoor Residual Spraying Campaign,2016-07-18,2019-07-15,79.14
2867,Malaria Testing and Treatment Program,2015-12-02,2016-06-30,64.76
2868,Indoor Residual Spraying Campaign,2023-09-18,2022-12-25,86.42
2869,Malaria Awareness Campaign,2022-06-26,2020-07-03,73.38
2870,Malaria Testing and Treatment Program,2019-04-24,2023-05-18,50.88
2871,Community Health Worker Training,2020-06-18,2019-09-12,79.66
2872,Malaria Awareness Campaign,2017-07-28,2015-08-01,51.05
2873,Indoor Residual Spraying Campaign,2018-11-23,2019-09-17,91.19
2874,Community Health Worker Training,2018-03-18,2021-11-14,65.84
2875,Community Health Worker Training,2016-12-11,2020-06-08,83.06
2876,Bed Net Distribution Program,2016-10-29,2016-08-27,67.23
2877,Bed Net Distribution Program,2016-02-22,2017-01-24,81.62
2878,Bed Net Distribution Program,2018-01-15,2016-07-18,57.99
2879,Bed Net Distribution Program,2020-05-06,2021-01-27,78.91
2880,Indoor Residual Spraying Campaign,2020-09-21,2021-07-09,84.68
2881,Malaria Awareness Campaign,2017-03-22,2020-01-28,75.08
2882,Community Health Worker Training,2022-11-21,2015-07-25,82.44
2883,Bed Net Distribution Program,2021-07-01,2018-06-05,73.43
2884,Community Health Worker Training,2021-02-27,2019-10-29,79.49
2885,Malaria Testing and Treatment Program,2019-08-10,2020-08-13,68.12
2886,Indoor Residual Spraying Campaign,2022-05-21,2015-08-22,81.15
2887,Indoor Residual Spraying Campaign,2022-06-09,2020-02-16,82.33
2888,Bed Net Distribution Program,2017-09-06,2016-07-17,78.94
2889,Malaria Awareness Campaign,2019-09-29,2019-07-19,62.06
2890,Bed Net Distribution Program,2022-06-24,2022-10-06,78.73
2891,Indoor Residual Spraying Campaign,2023-01-07,2020-10-15,59.89
2892,Indoor Residual Spraying Campaign,2021-10-10,2021-01-20,85.41
2893,Indoor Residual Spraying Campaign,2022-11-01,2016-03-06,89.03
2894,Malaria Awareness Campaign,2017-12-25,2020-04-24,54.04
2895,Bed Net Distribution Program,2020-02-18,2023-11-17,88.11
2896,Indoor Residual Spraying Campaign,2018-11-28,2019-09-03,62.34
2897,Malaria Awareness Campaign,2023-01-20,2023-07-09,66.43
2898,Bed Net Distribution Program,2015-06-24,2021-08-23,61.79
2899,Malaria Awareness Campaign,2016-01-28,2022-12-18,52.27
2900,Bed Net Distribution Program,2022-12-31,2015-07-03,58.68
2901,Malaria Testing and Treatment Program,2018-08-23,2017-03-12,92.28
2902,Malaria Testing and Treatment Program,2018-03-21,2018-01-29,94.21
2903,Bed Net Distribution Program,2015-04-02,2020-01-04,87.18
2904,Malaria Awareness Campaign,2023-04-03,2016-04-26,93.36
2905,Community Health Worker Training,2022-02-26,2020-03-16,88.64
2906,Community Health Worker Training,2017-12-02,2019-11-11,74.57
2907,Bed Net Distribution Program,2019-07-27,2018-03-23,52.7
2908,Indoor Residual Spraying Campaign,2019-04-20,2020-10-18,57.09
2909,Malaria Testing and Treatment Program,2020-03-28,2016-08-03,85.68
2910,Community Health Worker Training,2020-09-01,2015-03-11,55.79
2911,Community Health Worker Training,2018-04-21,2020-04-26,72.82
2912,Malaria Awareness Campaign,2015-11-14,2015-11-18,71.22
2913,Community Health Worker Training,2021-11-25,2020-11-21,52.51
2914,Malaria Testing and Treatment Program,2016-02-24,2019-07-17,73.45
2915,Malaria Testing and Treatment Program,2019-08-09,2022-04-28,51.68
2916,Indoor Residual Spraying Campaign,2021-05-24,2017-12-23,88.22
2917,Bed Net Distribution Program,2018-05-11,2015-08-02,68.96
2918,Bed Net Distribution Program,2017-04-07,2021-12-16,93.5
2919,Malaria Awareness Campaign,2017-02-22,2020-04-08,83.31
2920,Indoor Residual Spraying Campaign,2018-02-05,2015-03-25,67.77
2921,Indoor Residual Spraying Campaign,2016-09-30,2021-04-12,88.27
2922,Bed Net Distribution Program,2019-01-11,2017-06-17,54.14
2923,Malaria Testing and Treatment Program,2016-07-30,2019-04-01,79.63
2924,Malaria Awareness Campaign,2023-06-07,2018-12-24,51.92
2925,Indoor Residual Spraying Campaign,2022-04-21,2022-12-03,86.19
2926,Community Health Worker Training,2016-03-29,2023-02-26,83.1
2927,Malaria Testing and Treatment Program,2018-08-07,2016-01-19,50.64
2928,Indoor Residual Spraying Campaign,2016-10-01,2017-10-09,52.42
2929,Community Health Worker Training,2023-11-28,2019-05-15,87.93
2930,Indoor Residual Spraying Campaign,2015-10-03,2019-07-30,64.74
2931,Malaria Testing and Treatment Program,2019-04-28,2019-02-15,90.66
2932,Community Health Worker Training,2019-08-08,2020-05-25,75.77
2933,Malaria Testing and Treatment Program,2017-05-18,2022-07-28,64.03
2934,Community Health Worker Training,2017-06-28,2021-01-12,78.88
2935,Community Health Worker Training,2022-07-11,2018-12-22,56.26
2936,Community Health Worker Training,2016-07-07,2020-12-29,52.65
2937,Malaria Testing and Treatment Program,2022-02-23,2019-05-26,91.03
2938,Malaria Testing and Treatment Program,2018-12-10,2015-04-27,89.68
2939,Malaria Awareness Campaign,2020-07-30,2020-04-24,60.1
2940,Community Health Worker Training,2019-11-23,2017-09-14,75.27
2941,Community Health Worker Training,2015-10-31,2016-03-25,78.42
2942,Indoor Residual Spraying Campaign,2021-02-06,2022-01-12,61.76
2943,Malaria Testing and Treatment Program,2023-01-06,2018-12-21,50.39
2944,Indoor Residual Spraying Campaign,2016-04-18,2017-07-10,76.65
2945,Malaria Awareness Campaign,2018-11-20,2021-05-27,57.12
2946,Indoor Residual Spraying Campaign,2022-08-30,2015-07-11,69.74
2947,Indoor Residual Spraying Campaign,2020-03-21,2020-01-26,94.71
2948,Indoor Residual Spraying Campaign,2016-11-17,2016-05-10,75.03
2949,Indoor Residual Spraying Campaign,2022-04-25,2023-01-02,61.22
2950,Bed Net Distribution Program,2023-05-06,2019-12-29,65.44
2951,Indoor Residual Spraying Campaign,2016-01-12,2022-08-07,64.3
2952,Indoor Residual Spraying Campaign,2021-05-29,2020-10-13,90.17
2953,Community Health Worker Training,2015-10-21,2021-02-18,57.91
2954,Indoor Residual Spraying Campaign,2016-03-03,2016-07-01,64.65
2955,Community Health Worker Training,2023-11-01,2017-09-09,52.22
2956,Malaria Awareness Campaign,2020-12-26,2019-07-05,60.83
2957,Malaria Awareness Campaign,2022-01-04,2022-04-01,67.35
2958,Community Health Worker Training,2020-05-01,2016-09-01,77.41
2959,Bed Net Distribution Program,2016-04-02,2020-07-11,88.31
2960,Bed Net Distribution Program,2019-11-09,2019-01-22,81.97
2961,Community Health Worker Training,2017-08-13,2020-01-19,88.29
2962,Malaria Testing and Treatment Program,2020-06-23,2023-06-30,71.23
2963,Malaria Testing and Treatment Program,2023-04-29,2020-10-24,88.5
2964,Indoor Residual Spraying Campaign,2019-03-20,2020-09-28,62.28
2965,Bed Net Distribution Program,2023-09-22,2021-02-04,84.28
2966,Malaria Testing and Treatment Program,2018-03-18,2017-04-12,53.33
2967,Community Health Worker Training,2022-09-24,2021-03-24,50.62
2968,Community Health Worker Training,2021-10-19,2022-04-19,91.48
2969,Bed Net Distribution Program,2021-02-22,2021-06-04,52.98
2970,Bed Net Distribution Program,2016-08-07,2015-09-01,51.03
2971,Community Health Worker Training,2019-11-03,2015-08-14,73.58
2972,Indoor Residual Spraying Campaign,2015-05-02,2021-10-10,54.37
2973,Malaria Awareness Campaign,2023-01-10,2022-08-03,75.0
2974,Community Health Worker Training,2021-12-03,2017-01-15,64.47
2975,Community Health Worker Training,2018-05-10,2023-10-29,60.89
2976,Malaria Testing and Treatment Program,2016-04-29,2022-05-05,55.05
2977,Community Health Worker Training,2017-04-15,2020-03-05,55.45
2978,Malaria Testing and Treatment Program,2016-02-15,2015-05-09,58.34
2979,Malaria Testing and Treatment Program,2023-03-27,2022-05-14,54.29
2980,Community Health Worker Training,2018-01-21,2015-01-12,50.32
2981,Malaria Testing and Treatment Program,2020-09-06,2015-11-07,92.97
2982,Malaria Testing and Treatment Program,2020-02-16,2017-03-29,69.42
2983,Malaria Testing and Treatment Program,2015-06-09,2020-08-13,80.46
2984,Malaria Testing and Treatment Program,2017-11-20,2018-04-14,92.53
2985,Community Health Worker Training,2020-10-31,2020-05-02,79.1
2986,Community Health Worker Training,2015-04-04,2019-09-27,75.48
2987,Bed Net Distribution Program,2017-07-27,2022-01-16,91.01
2988,Malaria Testing and Treatment Program,2021-11-07,2020-08-15,68.67
2989,Bed Net Distribution Program,2022-03-21,2015-06-28,78.33
2990,Malaria Testing and Treatment Program,2017-11-20,2021-01-19,90.32
2991,Malaria Testing and Treatment Program,2019-09-07,2022-01-26,53.28
2992,Malaria Testing and Treatment Program,2016-05-16,2021-09-28,77.78
